calendar_consistent,case_id,cleaned_output,delta_seconds,error,error_subtype,error_type,estimated_cost_usd,extraction_clean,format,format_compliance,gold_choice,gold_formatted,input_tokens,latency_ms,model,model_cell,options,output_tokens,parse_mode,provider_model,raw_output,reasoning_mode,reasoning_tokens,selected_choice,selected_option_content,semantic_correct,syntactic_valid,task_id,task_type,timestamp,warnings
True,multi_hop_013__natural_language,"Friday, July 03, 2026 at 10:00 AM BST",0.0,,,,0.00907236,True,natural_language,0.9722222222222222,,"Friday, July 3, 2026 at 10:00 AM BST",172,8358,google/gemini-3.1-pro-preview,large_reasoning,{},735,strict,google/gemini-3.1-pro-preview-20260219,"Friday, July 03, 2026 at 10:00 AM BST",reasoning,714,,,True,True,multi_hop_013,multi_hop_reasoning,2026-03-14T07:19:38.213883Z,
,mc_013__rfc_2822,A,,,,,0.0032076,True,rfc_2822,1.0,A,"Wed, 07 Aug 2024 10:00:00 +0900",288,10028,google/gemini-3.1-pro-preview,large_reasoning,"{""A"": ""Wed, 07 Aug 2024 10:00:00 +0900"", ""B"": ""Wed, 07 08 2024 10:00:00 +0900"", ""C"": ""Thu, 07 Aug 2024 10:00:00 +0900"", ""D"": ""Thu, 08 Aug 2024 10:00:00 +0900""}",222,choice_letter,google/gemini-3.1-pro-preview-20260219,A,reasoning,221,A,"Wed, 07 Aug 2024 10:00:00 +0900",True,True,mc_013,multiple_choice_validation,2026-03-14T07:19:40.366907Z,
True,edge_018__rfc_2822,"Sat, 14 Mar 2026 12:00:00 +0000",0.0,,,,0.00668052,True,rfc_2822,1.0,,"Sat, 14 Mar 2026 12:00:00 +0000",146,5981,google/gemini-3.1-pro-preview,large_reasoning,{},538,strict,google/gemini-3.1-pro-preview-20260219,"Sat, 14 Mar 2026 12:00:00 +0000",reasoning,513,,,True,True,edge_018,edge_cases,2026-03-14T07:19:46.429754Z,
True,format_conv_003__rfc_2822,"Wed, 12 Apr 2023 06:10:00 +0900",0.0,,,,0.00252054,True,rfc_2822,1.0,,"Wed, 12 Apr 2023 06:10:00 +0900",157,9268,google/gemini-3.1-pro-preview,large_reasoning,{},186,strict,google/gemini-3.1-pro-preview-20260219,"Wed, 12 Apr 2023 06:10:00 +0900",reasoning,161,,,True,True,format_conv_003,format_conversion,2026-03-14T07:19:48.581075Z,
,edge_009__iso_8601,2025-03-30T04:30:00+01:00,3600.0,,,arithmetic_error,0.02911788,True,iso_8601,0.96,,2025-03-30T03:30:00+01:00,162,115541,google/gemini-3.1-pro-preview,large_reasoning,{},2424,strict,google/gemini-3.1-pro-preview-20260219,2025-03-30T04:30:00+01:00,reasoning,2399,,,False,True,edge_009,edge_cases,2026-03-14T07:19:51.795003Z,
,edge_017__iso_8601,2026-03-14T00:00:00+00:00,0.0,,,,0.00399366,True,iso_8601,1.0,,2026-03-14T00:00:00+00:00,151,4108,google/gemini-3.1-pro-preview,large_reasoning,{},311,strict,google/gemini-3.1-pro-preview-20260219,2026-03-14T00:00:00+00:00,reasoning,286,,,True,True,edge_017,edge_cases,2026-03-14T07:19:52.689633Z,
True,format_conv_017__rfc_2822,"Thu, 02 Jun 2022 12:40:00 +0530",0.0,,,,0.01022472,True,rfc_2822,1.0,,"Thu, 02 Jun 2022 12:40:00 +0530",166,8722,google/gemini-3.1-pro-preview,large_reasoning,{},833,strict,google/gemini-3.1-pro-preview-20260219,"Thu, 02 Jun 2022 12:40:00 +0530",reasoning,808,,,True,True,format_conv_017,format_conversion,2026-03-14T07:19:55.152766Z,
True,direct_gen_010__rfc_2822,"Fri, 31 Oct 2025 19:15:00 -0400",0.0,,,,0.00739332,True,rfc_2822,1.0,,"Fri, 31 Oct 2025 19:15:00 -0400",158,16523,google/gemini-3.1-pro-preview,large_reasoning,{},596,strict,google/gemini-3.1-pro-preview-20260219,"Fri, 31 Oct 2025 19:15:00 -0400",reasoning,571,,,True,True,direct_gen_010,direct_generation,2026-03-14T07:19:59.610891Z,
,multi_hop_012__iso_8601,2027-06-07T08:15:00+09:00,0.0,,,,0.00678546,True,iso_8601,1.0,,2027-06-07T08:15:00+09:00,193,5866,google/gemini-3.1-pro-preview,large_reasoning,{},539,strict,google/gemini-3.1-pro-preview-20260219,2027-06-07T08:15:00+09:00,reasoning,514,,,True,True,multi_hop_012,multi_hop_reasoning,2026-03-14T07:20:01.019812Z,
,temporal_arith_019__iso_8601,2026-10-30T16:35:00-07:00,0.0,,,,0.0179784,True,iso_8601,1.0,,2026-10-30T16:35:00-07:00,170,14644,google/gemini-3.1-pro-preview,large_reasoning,{},1485,strict,google/gemini-3.1-pro-preview-20260219,2026-10-30T16:35:00-07:00,reasoning,1461,,,True,True,temporal_arith_019,temporal_arithmetic,2026-03-14T07:20:07.334441Z,
True,direct_gen_020__natural_language,"Monday, October 16, 2023 at 1:30 PM EDT",0.0,,,,0.00742104,True,natural_language,1.0,,"Monday, October 16, 2023 at 1:30 PM EDT",148,6066,google/gemini-3.1-pro-preview,large_reasoning,{},600,strict,google/gemini-3.1-pro-preview-20260219,"Monday, October 16, 2023 at 1:30 PM EDT",reasoning,580,,,True,True,direct_gen_020,direct_generation,2026-03-14T07:20:13.401488Z,
True,format_conv_012__natural_language,"Saturday, May 09, 2020 at 11:15 AM PDT",0.0,,,,0.0062964,True,natural_language,0.972972972972973,,"Saturday, May 9, 2020 at 11:15 AM PDT",156,15724,google/gemini-3.1-pro-preview,large_reasoning,{},504,strict,google/gemini-3.1-pro-preview-20260219,"Saturday, May 09, 2020 at 11:15 AM PDT",reasoning,483,,,True,True,format_conv_012,format_conversion,2026-03-14T07:20:16.014133Z,
True,direct_gen_014__rfc_2822,"Mon, 18 Apr 2022 11:50:00 -0400",0.0,,,,0.00860706,True,rfc_2822,1.0,,"Mon, 18 Apr 2022 11:50:00 -0400",159,17232,google/gemini-3.1-pro-preview,large_reasoning,{},698,strict,google/gemini-3.1-pro-preview-20260219,"Mon, 18 Apr 2022 11:50:00 -0400",reasoning,673,,,True,True,direct_gen_014,direct_generation,2026-03-14T07:20:33.247711Z,
True,temporal_arith_012__rfc_2822,"Wed, 08 Sep 2027 18:00:00 +1000",0.0,,,,0.01782198,True,rfc_2822,1.0,,"Wed, 08 Sep 2027 18:00:00 +1000",163,52716,google/gemini-3.1-pro-preview,large_reasoning,{},1473,strict,google/gemini-3.1-pro-preview-20260219,"Wed, 08 Sep 2027 18:00:00 +1000",reasoning,1448,,,True,True,temporal_arith_012,temporal_arithmetic,2026-03-14T07:20:34.329277Z,
False,extract_011__natural_language,*   2022-02-27. 2022 is not leap,,,,instruction_violation,0.03011976,False,natural_language,0.275,,"Sunday, February 27, 2022 at 8:30 PM GMT",236,32860,google/gemini-3.1-pro-preview,large_reasoning,{},2496,,google/gemini-3.1-pro-preview-20260219,"Read the following passage and extract the meeting date.""
    *   If the prompt is literally asking for the meeting date, and it's not there, but it's a synthetic task, I'll provide the first date.
    *   Let's check the day of the week for Feb 27, 2022 again.
    *   2022-02-27. 2022 is not leap",reasoning,2399,,,False,False,extract_011,extraction_from_passage,2026-03-14T07:20:34.559850Z,
,extract_011__iso_8601,2022-02-27T20:30:00+00:00,0.0,,,,0.0292842,True,iso_8601,1.0,,2022-02-27T20:30:00+00:00,246,42685,google/gemini-3.1-pro-preview,large_reasoning,{},2424,strict,google/gemini-3.1-pro-preview-20260219,2022-02-27T20:30:00+00:00,reasoning,2399,,,True,True,extract_011,extraction_from_passage,2026-03-14T07:20:35.158849Z,
,edge_004__iso_8601,2026-09-04T18:00:00+00:00,0.0,,,,0.00419364,True,iso_8601,1.0,,2026-09-04T18:00:00+00:00,162,4960,google/gemini-3.1-pro-preview,large_reasoning,{},326,strict,google/gemini-3.1-pro-preview-20260219,2026-09-04T18:00:00+00:00,reasoning,301,,,True,True,edge_004,edge_cases,2026-03-14T07:20:38.208442Z,
,mc_003__iso_8601,C,,,,,0.00380358,True,iso_8601,1.0,C,2025-11-08T09:40:00+05:30,295,5087,google/gemini-3.1-pro-preview,large_reasoning,"{""A"": ""2025-11-08 09:40:00+05:30"", ""B"": ""2025-11-08T09:40:00-05:30"", ""C"": ""2025-11-08T09:40:00+05:30"", ""D"": ""2025-11-09T09:40:00+05:30""}",271,choice_letter,google/gemini-3.1-pro-preview-20260219,C,reasoning,270,C,2025-11-08T09:40:00+05:30,True,True,mc_003,multiple_choice_validation,2026-03-14T07:20:40.246897Z,
,mc_001__natural_language,A,,,,,0.00405108,True,natural_language,1.0,A,"Saturday, November 13, 2021 at 5:20 PM EST",258,5155,google/gemini-3.1-pro-preview,large_reasoning,"{""A"": ""Saturday, November 13, 2021 at 5:20 PM EST"", ""B"": ""Sunday, November 14, 2021 at 5:20 PM EST"", ""C"": ""Saturday, November 13, 2021 at 5:20 AM EST"", ""D"": ""Sunday, November 13, 2021 at 5:20 PM EST""}",298,choice_letter,google/gemini-3.1-pro-preview-20260219,A,reasoning,297,A,"Saturday, November 13, 2021 at 5:20 PM EST",True,True,mc_001,multiple_choice_validation,2026-03-14T07:20:43.364056Z,
True,direct_gen_019__rfc_2822,"Sun, 20 Aug 2023 09:20:00 +0100",0.0,,,,0.01008612,True,rfc_2822,1.0,,"Sun, 20 Aug 2023 09:20:00 +0100",156,9322,google/gemini-3.1-pro-preview,large_reasoning,{},823,strict,google/gemini-3.1-pro-preview-20260219,"Sun, 20 Aug 2023 09:20:00 +0100",reasoning,798,,,True,True,direct_gen_019,direct_generation,2026-03-14T07:20:43.882789Z,
True,temporal_arith_002__rfc_2822,"Sun, 02 Nov 2025 02:30:00 -0500",3600.0,,,arithmetic_error,0.01424214,True,rfc_2822,0.967741935483871,,"Sun, 02 Nov 2025 03:30:00 -0500",167,18153,google/gemini-3.1-pro-preview,large_reasoning,{},1171,strict,google/gemini-3.1-pro-preview-20260219,"Sun, 02 Nov 2025 02:30:00 -0500",reasoning,1146,,,False,True,temporal_arith_002,temporal_arithmetic,2026-03-14T07:20:52.979869Z,
True,edge_017__rfc_2822,"Sat, 14 Mar 2026 00:00:00 +0000",0.0,,,,0.0079695,True,rfc_2822,1.0,,"Sat, 14 Mar 2026 00:00:00 +0000",149,17563,google/gemini-3.1-pro-preview,large_reasoning,{},646,strict,google/gemini-3.1-pro-preview-20260219,"Sat, 14 Mar 2026 00:00:00 +0000",reasoning,621,,,True,True,edge_017,edge_cases,2026-03-14T07:21:01.943235Z,
,multi_hop_019__iso_8601,2025-05-15T04:30:00-07:00,0.0,,,,0.01403622,True,iso_8601,1.0,,2025-05-15T04:30:00-07:00,201,50437,google/gemini-3.1-pro-preview,large_reasoning,{},1148,strict,google/gemini-3.1-pro-preview-20260219,2025-05-15T04:30:00-07:00,reasoning,1123,,,True,True,multi_hop_019,multi_hop_reasoning,2026-03-14T07:21:05.013684Z,
,extract_020__iso_8601,2023-05-30T10:05:00+09:00,0.0,,,,0.02818134,True,iso_8601,1.0,,2023-05-30T10:05:00+09:00,247,22522,google/gemini-3.1-pro-preview,large_reasoning,{},2331,strict,google/gemini-3.1-pro-preview-20260219,2023-05-30T10:05:00+09:00,reasoning,2306,,,True,True,extract_020,extraction_from_passage,2026-03-14T07:21:06.382989Z,
,multi_hop_020__iso_8601,2025-09-29T08:15:00+09:00,0.0,,,,0.00446886,True,iso_8601,1.0,,2025-09-29T08:15:00+09:00,193,4566,google/gemini-3.1-pro-preview,large_reasoning,{},344,strict,google/gemini-3.1-pro-preview-20260219,2025-09-29T08:15:00+09:00,reasoning,319,,,True,True,multi_hop_020,multi_hop_reasoning,2026-03-14T07:21:09.580866Z,
,format_conv_010__iso_8601,2022-06-24T12:35:00+05:30,0.0,,,,0.00283536,True,iso_8601,1.0,,2022-06-24T12:35:00+05:30,166,4391,google/gemini-3.1-pro-preview,large_reasoning,{},211,strict,google/gemini-3.1-pro-preview-20260219,2022-06-24T12:35:00+05:30,reasoning,186,,,True,True,format_conv_010,format_conversion,2026-03-14T07:21:10.774692Z,
,mc_011__natural_language,D,,,,,0.0182952,True,natural_language,1.0,D,"Wednesday, July 18, 2029 at 8:10 PM BST",258,23151,google/gemini-3.1-pro-preview,large_reasoning,"{""A"": ""Thursday, July 18, 2029 at 8:10 PM BST"", ""B"": ""Wednesday, July 18, 2029 at 8:10 AM BST"", ""C"": ""Thursday, July 19, 2029 at 8:10 PM BST"", ""D"": ""Wednesday, July 18, 2029 at 8:10 PM BST""}",1497,choice_letter,google/gemini-3.1-pro-preview-20260219,D,reasoning,1496,D,"Wednesday, July 18, 2029 at 8:10 PM BST",True,True,mc_011,multiple_choice_validation,2026-03-14T07:21:17.173081Z,
,mc_012__rfc_2822,B,,,,,0.00676962,True,rfc_2822,1.0,B,"Mon, 02 Mar 2026 16:05:00 +1100",287,6217,google/gemini-3.1-pro-preview,large_reasoning,"{""A"": ""Tue, 03 Mar 2026 16:05:00 +1100"", ""B"": ""Mon, 02 Mar 2026 16:05:00 +1100"", ""C"": ""Tue, 02 Mar 2026 16:05:00 +1100"", ""D"": ""Mon, 02 03 2026 16:05:00 +1100""}",522,choice_letter,google/gemini-3.1-pro-preview-20260219,B,reasoning,521,B,"Mon, 02 Mar 2026 16:05:00 +1100",True,True,mc_012,multiple_choice_validation,2026-03-14T07:21:18.033033Z,
True,format_conv_020__rfc_2822,"Thu, 08 Mar 2029 10:40:00 +0900",0.0,,,,0.0113652,True,rfc_2822,1.0,,"Thu, 08 Mar 2029 10:40:00 +0900",166,8488,google/gemini-3.1-pro-preview,large_reasoning,{},929,strict,google/gemini-3.1-pro-preview-20260219,"Thu, 08 Mar 2029 10:40:00 +0900",reasoning,904,,,True,True,format_conv_020,format_conversion,2026-03-14T07:21:19.111118Z,
True,multi_hop_011__natural_language,"Saturday, November 10, 2029 at 4:30 AM PST",0.0,,,,0.01067616,True,natural_language,1.0,,"Saturday, November 10, 2029 at 4:30 AM PST",190,18497,google/gemini-3.1-pro-preview,large_reasoning,{},867,strict,google/gemini-3.1-pro-preview-20260219,"Saturday, November 10, 2029 at 4:30 AM PST",reasoning,847,,,True,True,multi_hop_011,multi_hop_reasoning,2026-03-14T07:21:21.482461Z,
,mc_013__iso_8601,A,,,,,0.00381348,True,iso_8601,1.0,A,2024-08-07T10:00:00+09:00,294,3878,google/gemini-3.1-pro-preview,large_reasoning,"{""A"": ""2024-08-07T10:00:00+09:00"", ""B"": ""2024-08-07T10:00:00-09:00"", ""C"": ""2024-08-08T10:00:00+09:00"", ""D"": ""2024-08-07 10:00:00+09:00""}",272,choice_letter,google/gemini-3.1-pro-preview-20260219,A,reasoning,271,A,2024-08-07T10:00:00+09:00,True,True,mc_013,multiple_choice_validation,2026-03-14T07:21:22.990104Z,
,mc_019__natural_language,A,,,,,0.0045936,True,natural_language,1.0,A,"Saturday, April 4, 2026 at 8:55 AM PDT",256,4429,google/gemini-3.1-pro-preview,large_reasoning,"{""A"": ""Saturday, April 4, 2026 at 8:55 AM PDT"", ""B"": ""Saturday, April 4, 2026 at 8:55 PM PDT"", ""C"": ""Sunday, April 5, 2026 at 8:55 AM PDT"", ""D"": ""Sunday, April 4, 2026 at 8:55 AM PDT""}",344,choice_letter,google/gemini-3.1-pro-preview-20260219,A,reasoning,343,A,"Saturday, April 4, 2026 at 8:55 AM PDT",True,True,mc_019,multiple_choice_validation,2026-03-14T07:21:27.419949Z,
True,temporal_arith_009__rfc_2822,"Sat, 03 Feb 2029 13:20:00 +0000",0.0,,,,0.01302048,True,rfc_2822,1.0,,"Sat, 03 Feb 2029 13:20:00 +0000",162,10251,google/gemini-3.1-pro-preview,large_reasoning,{},1069,strict,google/gemini-3.1-pro-preview-20260219,"Sat, 03 Feb 2029 13:20:00 +0000",reasoning,1044,,,True,True,temporal_arith_009,temporal_arithmetic,2026-03-14T07:21:37.671606Z,
True,edge_003__natural_language,"Sunday, February 01, 2026 at 12:00 PM UTC",0.0,,,,0.0129789,True,natural_language,0.975,,"Sunday, February 1, 2026 at 12:00 PM UTC",147,20834,google/gemini-3.1-pro-preview,large_reasoning,{},1068,strict,google/gemini-3.1-pro-preview-20260219,"Sunday, February 01, 2026 at 12:00 PM UTC",reasoning,1047,,,True,True,edge_003,edge_cases,2026-03-14T07:21:42.317309Z,
,multi_hop_001__iso_8601,2028-10-08T10:00:00+00:00,0.0,,,,0.02465892,True,iso_8601,1.0,,2028-10-08T10:00:00+00:00,184,27705,google/gemini-3.1-pro-preview,large_reasoning,{},2045,strict,google/gemini-3.1-pro-preview-20260219,2028-10-08T10:00:00+00:00,reasoning,2020,,,True,True,multi_hop_001,multi_hop_reasoning,2026-03-14T07:21:45.739141Z,
True,extract_003__natural_language,"Friday, February 25, 2022 at 5:10 PM JST",0.0,,,,0.02917332,True,natural_language,1.0,,"Friday, February 25, 2022 at 5:10 PM JST",232,31854,google/gemini-3.1-pro-preview,large_reasoning,{},2417,strict,google/gemini-3.1-pro-preview-20260219,"Friday, February 25, 2022 at 5:10 PM JST",reasoning,2396,,,True,True,extract_003,extraction_from_passage,2026-03-14T07:21:49.889657Z,
,mc_015__iso_8601,B,,,,,0.00389664,True,iso_8601,1.0,B,2025-05-11T18:05:00-04:00,294,4420,google/gemini-3.1-pro-preview,large_reasoning,"{""A"": ""2025-05-11T18:05:00+04:00"", ""B"": ""2025-05-11T18:05:00-04:00"", ""C"": ""2025-05-12T18:05:00-04:00"", ""D"": ""2025-05-11 18:05:00-04:00""}",279,choice_letter,google/gemini-3.1-pro-preview-20260219,B,reasoning,278,B,2025-05-11T18:05:00-04:00,True,True,mc_015,multiple_choice_validation,2026-03-14T07:21:51.021763Z,
True,edge_002__natural_language,"Saturday, March 01, 2025 at 12:00 PM UTC",0.0,,,,0.00986634,True,natural_language,0.9743589743589743,,"Saturday, March 1, 2025 at 12:00 PM UTC",147,8530,google/gemini-3.1-pro-preview,large_reasoning,{},806,strict,google/gemini-3.1-pro-preview-20260219,"Saturday, March 01, 2025 at 12:00 PM UTC",reasoning,785,,,True,True,edge_002,edge_cases,2026-03-14T07:21:51.710667Z,
,mc_016__natural_language,B,,,,,0.0039006,True,natural_language,1.0,B,"Saturday, July 24, 2021 at 4:15 PM IST",260,4229,google/gemini-3.1-pro-preview,large_reasoning,"{""A"": ""Sunday, July 24, 2021 at 4:15 PM IST"", ""B"": ""Saturday, July 24, 2021 at 4:15 PM IST"", ""C"": ""Saturday, July 24, 2021 at 4:15 AM IST"", ""D"": ""Sunday, July 25, 2021 at 4:15 PM IST""}",285,choice_letter,google/gemini-3.1-pro-preview-20260219,B,reasoning,284,B,"Saturday, July 24, 2021 at 4:15 PM IST",True,True,mc_016,multiple_choice_validation,2026-03-14T07:21:55.940585Z,
True,direct_gen_016__natural_language,"Sunday, March 16, 2025 at 9:45 AM GMT",0.0,,,,0.00697356,True,natural_language,1.0,,"Sunday, March 16, 2025 at 9:45 AM GMT",144,7729,google/gemini-3.1-pro-preview,large_reasoning,{},563,strict,google/gemini-3.1-pro-preview-20260219,"Sunday, March 16, 2025 at 9:45 AM GMT",reasoning,543,,,True,True,direct_gen_016,direct_generation,2026-03-14T07:21:57.619838Z,
,extract_009__iso_8601,2024-09-02T08:40:00+01:00,0.0,,,,0.01576476,True,iso_8601,1.0,,2024-09-02T08:40:00+01:00,246,19839,google/gemini-3.1-pro-preview,large_reasoning,{},1286,strict,google/gemini-3.1-pro-preview-20260219,2024-09-02T08:40:00+01:00,reasoning,1261,,,True,True,extract_009,extraction_from_passage,2026-03-14T07:21:58.373235Z,
True,direct_gen_012__natural_language,"Sunday, August 30, 2020 at 12:40 PM IST",0.0,,,,0.00775566,True,natural_language,1.0,,"Sunday, August 30, 2020 at 12:40 PM IST",149,6427,google/gemini-3.1-pro-preview,large_reasoning,{},628,strict,google/gemini-3.1-pro-preview-20260219,"Sunday, August 30, 2020 at 12:40 PM IST",reasoning,607,,,True,True,direct_gen_012,direct_generation,2026-03-14T07:22:04.801396Z,
True,format_conv_001__rfc_2822,"Sun, 27 Sep 2020 11:55:00 +0530",0.0,,,,0.00763488,True,rfc_2822,1.0,,"Sun, 27 Sep 2020 11:55:00 +0530",166,15356,google/gemini-3.1-pro-preview,large_reasoning,{},615,strict,google/gemini-3.1-pro-preview-20260219,"Sun, 27 Sep 2020 11:55:00 +0530",reasoning,590,,,True,True,format_conv_001,format_conversion,2026-03-14T07:22:06.378346Z,
True,extract_004__natural_language,"Wednesday, March 1, 2023 at 8:45 PM IST",0.0,,,,0.0291753,True,natural_language,1.0,,"Wednesday, March 1, 2023 at 8:45 PM IST",233,84162,google/gemini-3.1-pro-preview,large_reasoning,{},2417,strict,google/gemini-3.1-pro-preview-20260219,"Wednesday, March 1, 2023 at 8:45 PM IST",reasoning,2398,,,True,True,extract_004,extraction_from_passage,2026-03-14T07:22:06.808984Z,
,temporal_arith_018__iso_8601,2021-04-30T06:10:00+00:00,0.0,,,,0.00837144,True,iso_8601,1.0,,2021-04-30T06:10:00+00:00,166,12016,google/gemini-3.1-pro-preview,large_reasoning,{},677,strict,google/gemini-3.1-pro-preview-20260219,2021-04-30T06:10:00+00:00,reasoning,652,,,True,True,temporal_arith_018,temporal_arithmetic,2026-03-14T07:22:09.636780Z,
True,edge_001__rfc_2822,"Thu, 29 Feb 2024 12:00:00 +0000",0.0,,,,0.00570438,True,rfc_2822,1.0,,"Thu, 29 Feb 2024 12:00:00 +0000",157,5064,google/gemini-3.1-pro-preview,large_reasoning,{},454,strict,google/gemini-3.1-pro-preview-20260219,"Thu, 29 Feb 2024 12:00:00 +0000",reasoning,429,,,True,True,edge_001,edge_cases,2026-03-14T07:22:09.866510Z,
True,format_conv_019__rfc_2822,"Wed, 08 Jun 2022 07:25:00 -0400",0.0,,,,0.00748044,True,rfc_2822,1.0,,"Wed, 08 Jun 2022 07:25:00 -0400",166,6977,google/gemini-3.1-pro-preview,large_reasoning,{},602,strict,google/gemini-3.1-pro-preview-20260219,"Wed, 08 Jun 2022 07:25:00 -0400",reasoning,577,,,True,True,format_conv_019,format_conversion,2026-03-14T07:22:16.614427Z,
True,format_conv_003__natural_language,"Wednesday, April 12, 2023 at 6:10 AM JST",0.0,,,,0.0122562,True,natural_language,1.0,,"Wednesday, April 12, 2023 at 6:10 AM JST",154,20716,google/gemini-3.1-pro-preview,large_reasoning,{},1006,strict,google/gemini-3.1-pro-preview-20260219,"Wednesday, April 12, 2023 at 6:10 AM JST",reasoning,985,,,True,True,format_conv_003,format_conversion,2026-03-14T07:22:16.657878Z,
True,direct_gen_017__natural_language,"Tuesday, December 21, 2021 at 12:05 PM PST",0.0,,,,0.0068904,True,natural_language,1.0,,"Tuesday, December 21, 2021 at 12:05 PM PST",150,14813,google/gemini-3.1-pro-preview,large_reasoning,{},555,strict,google/gemini-3.1-pro-preview-20260219,"Tuesday, December 21, 2021 at 12:05 PM PST",reasoning,534,,,True,True,direct_gen_017,direct_generation,2026-03-14T07:22:23.920900Z,
,direct_gen_019__iso_8601,2023-08-20T09:20:00+01:00,0.0,,,,0.0041976,True,iso_8601,1.0,,2023-08-20T09:20:00+01:00,158,4887,google/gemini-3.1-pro-preview,large_reasoning,{},327,strict,google/gemini-3.1-pro-preview-20260219,2023-08-20T09:20:00+01:00,reasoning,302,,,True,True,direct_gen_019,direct_generation,2026-03-14T07:22:24.273606Z,
,edge_016__iso_8601,2100-03-01T10:00:00+00:00,0.0,,,,0.00542322,True,iso_8601,1.0,,2100-03-01T10:00:00+00:00,165,5241,google/gemini-3.1-pro-preview,large_reasoning,{},429,strict,google/gemini-3.1-pro-preview-20260219,2100-03-01T10:00:00+00:00,reasoning,404,,,True,True,edge_016,edge_cases,2026-03-14T07:22:29.515684Z,
True,extract_001__natural_language,"Tuesday, June 30, 2026 at 7:00 PM EDT",0.0,,,,0.018711,True,natural_language,1.0,,"Tuesday, June 30, 2026 at 7:00 PM EDT",234,22962,google/gemini-3.1-pro-preview,large_reasoning,{},1536,strict,google/gemini-3.1-pro-preview-20260219,"Tuesday, June 30, 2026 at 7:00 PM EDT",reasoning,1516,,,True,True,extract_001,extraction_from_passage,2026-03-14T07:22:35.557934Z,
True,temporal_arith_005__natural_language,"Saturday, December 11, 2021 at 12:40 PM GMT",0.0,,,,0.00504504,True,natural_language,1.0,,"Saturday, December 11, 2021 at 12:40 PM GMT",154,7052,google/gemini-3.1-pro-preview,large_reasoning,{},399,strict,google/gemini-3.1-pro-preview-20260219,"Saturday, December 11, 2021 at 12:40 PM GMT",reasoning,378,,,True,True,temporal_arith_005,temporal_arithmetic,2026-03-14T07:22:36.568497Z,
True,extract_005__rfc_2822,"Mon, 01 Aug 2022 15:55:00 +0530",0.0,,,,0.02745072,True,rfc_2822,1.0,,"Mon, 01 Aug 2022 15:55:00 +0530",244,28923,google/gemini-3.1-pro-preview,large_reasoning,{},2270,strict,google/gemini-3.1-pro-preview-20260219,"Mon, 01 Aug 2022 15:55:00 +0530",reasoning,2245,,,True,True,extract_005,extraction_from_passage,2026-03-14T07:22:38.460896Z,
True,extract_004__rfc_2822,"Wed, 01 Mar 2023 20:45:00 +0530",0.0,,,,0.0165231,True,rfc_2822,1.0,,"Wed, 01 Mar 2023 20:45:00 +0530",245,21126,google/gemini-3.1-pro-preview,large_reasoning,{},1350,strict,google/gemini-3.1-pro-preview-20260219,"Wed, 01 Mar 2023 20:45:00 +0530",reasoning,1325,,,True,True,extract_004,extraction_from_passage,2026-03-14T07:22:45.048188Z,
